"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322129","IL2022F4S-14101","","plot","323321","SI_Urb_23-1214","1","2","1214","36","27","test","","","","","14","-9","2842.29","","","hd:L, late, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321981","IL2022F4S-1404","","plot","323653","SI_Urb_23-1215","1","2","1215","35","27","test","","","","","14","687.48","4957.48","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322033","IL2022F4S-10702","","plot","322735","SI_Urb_23-1216","1","2","1216","34","27","test","","","","","14","693.95","5080.24","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322125","IL2022F4S-13105","","plot","323458","SI_Urb_23-1217","1","2","1217","33","27","test","","","","","14","687.48","4305.93","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321910","IL2022F4S-15503","","plot","323526","SI_Urb_23-1218","1","2","1218","32","27","test","","","","","14","693.95","5354.08","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321977","IL2022F3S-23701","","plot","323070","SI_Urb_23-1219","1","2","1219","31","27","test","","","","","14","706.9","4740.3","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315415","IL2022-7709","22-7709","plot","322406","SI_Urb_23-122","1","1","122","27","4","test","","","","","14","735.38","6836.6","","","obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322163","IL2022F4S-15704","","plot","322622","SI_Urb_23-1220","1","2","1220","30","27","test","","","","","14","732.79","5901.76","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321941","IL2022F4S-21201","","plot","322404","SI_Urb_23-1221","1","2","1221","29","27","test","","","","","14","728.91","4985.81","","","hd:N, bearded , obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315305","IL2022-11462","22-11462","plot","322860","SI_Urb_23-1222","1","1","1222","28","27","test","","","","","14","743.15","7667.57","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315413","IL2022-3117","22-3117","plot","323887","SI_Urb_23-1223","1","1","1223","27","27","test","","","","","14","708.19","6487.22","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314603","IL2022-13869","22-13869","plot","323483","SI_Urb_23-1224","1","1","1224","26","27","test","","","","","14","736.67","6997.13","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314951","IL2022-20155","22-20155","plot","323518","SI_Urb_23-1225","1","1","1225","25","27","test","","","","","14","741.85","7167.1","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315380","IL2022-345","22-345","plot","323779","SI_Urb_23-1226","1","1","1226","24","27","test","","","","","14","726.32","6628.86","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315747","IL2022-9929","22-9929","plot","322550","SI_Urb_23-1227","1","1","1227","23","27","test","","","","","14","721.14","7403.17","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314839","IL2022-13512","22-13512","plot","323064","SI_Urb_23-1228","1","1","1228","22","27","test","","","","","14","710.78","5656.25","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314605","IL2022-10841","22-10841","plot","323033","SI_Urb_23-1229","1","1","1229","21","27","test","","","","","14","718.55","6270.03","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315381","IL2022-16348","22-16348","plot","322656","SI_Urb_23-123","1","1","123","28","4","test","","","","","14","710.78","6166.16","","","obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315334","IL2022-17929","22-17929","plot","323238","SI_Urb_23-1230","1","1","1230","20","27","test","","","","","14","737.97","6846.05","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315047","IL2022-523","22-523","plot","322576","SI_Urb_23-1231","1","1","1231","19","27","test","","","","","14","741.85","7053.79","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315696","IL2022-17137","22-17137","plot","323444","SI_Urb_23-1232","1","1","1232","18","27","test","","","","","14","717.25","7724.23","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315045","IL2022-18101","22-18101","plot","322879","SI_Urb_23-1233","1","1","1233","17","27","test","","","","","14","704.31","7167.1","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314874","IL2022-20076","22-20076","plot","323844","SI_Urb_23-1234","1","1","1234","16","27","test","","","","","14","714.66","7450.39","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314801","IL2022-10821","22-10821","plot","322908","SI_Urb_23-1235","1","1","1235","15","27","test","","","","","14","757.39","7535.37","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315116","IL2022-5035","22-5035","plot","323527","SI_Urb_23-1236","1","1","1236","14","27","test","","","","","14","791.05","6015.08","","","hd:E, segregating, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315435","IL2022-1816","22-1816","plot","323673","SI_Urb_23-1237","1","1","1237","13","27","test","","","","","14","827.3","7289.86","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314806","IL2022-15151","22-15151","plot","323768","SI_Urb_23-1238","1","1","1238","12","27","test","","","","","14","800.11","6732.73","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315356","IL2022-23259","22-23259","plot","323795","SI_Urb_23-1239","1","1","1239","11","27","test","","","","","14","802.7","7714.79","","","hd:L, late, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315166","IL2022-12933","22-12933","plot","322711","SI_Urb_23-124","1","1","124","29","4","test","","","","","14","727.61","7157.66","","","obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314578","IL2022-16454","22-16454","plot","323602","SI_Urb_23-1240","1","1","1240","10","27","test","","","","","14","787.17","6742.18","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315346","IL2022-20264","22-20264","plot","323024","SI_Urb_23-1241","1","1","1241","9","27","test","","","","","14","804","7223.76","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315282","IL2022-5522","22-5522","plot","323814","SI_Urb_23-1242","1","1","1242","8","27","test","","","","","14","784.58","7223.76","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315314","IL2022-3822","22-3822","plot","323868","SI_Urb_23-1243","1","1","1243","7","27","test","","","","","14","781.99","6477.78","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315723","IL2022-10376","22-10376","plot","322887","SI_Urb_23-1244","1","1","1244","6","27","test","","","","","14","759.98","6307.81","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315120","IL2022-11621","22-11621","plot","322920","SI_Urb_23-1245","1","1","1245","5","27","test","","","","","14","774.22","5609.04","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
